Fluss;Land;_area;_length;dissolve;scalerank;featurecla;name_alt;rivernum;note;labelrank;sov_a3;adm0_dif;level;type;admin;adm0_a3;geou_dif;geounit;gu_a3;su_dif;subunit;su_a3;brk_diff;name_long;brk_a3;brk_name;brk_group;abbrev;postal;formal_en;formal_fr;note_adm0;note_brk;name_sort;mapcolor7;mapcolor8;mapcolor9;mapcolor13;pop_est;gdp_md_est;pop_year;lastcensus;gdp_year;economy;income_grp;wikipedia;fips_10;iso_a2;iso_a3;iso_n3;un_a3;wb_a2;wb_a3;woe_id;adm0_a3_is;adm0_a3_us;adm0_a3_un;adm0_a3_wb;continent;region_un;subregion;region_wb;name_len;long_len;abbrev_len;tiny;homepart
Atbara;Sudan;157,1016951;38845,96264;260Lake Centerline;6;Lake Centerline;;260;;3;SDN;0;2;Sovereign country;Sudan;SDN;0;Sudan;SDN;0;Sudan;SDN;0;Sudan;SDN;Sudan;;Sudan;SD;Republic of the Sudan;;;;Sudan;2;6;4;1;25946220;88080;-99;2008;-99;6. Developing region;4. Lower middle income;-99;;SD;SDN;729;729;SD;SDN;-99;SDN;SDN;-99;-99;Africa;Africa;Northern Africa;Sub-Saharan Africa;5;5;5;-99;1
Danube;Ukraine;73,64988996;46488,38522;25River;2;River;;25;;3;UKR;0;2;Sovereign country;Ukraine;UKR;0;Ukraine;UKR;0;Ukraine;UKR;0;Ukraine;UKR;Ukraine;;Ukr.;UA;Ukraine;;;;Ukraine;5;1;6;3;45700395;339800;-99;2001;-99;6. Developing region;4. Lower middle income;-99;;UA;UKR;804;804;UA;UKR;-99;UKR;UKR;-99;-99;Europe;Europe;Eastern Europe;Europe & Central Asia;7;7;4;-99;1
Danube;Romania;27,38718187;23596,8412;25River;2;River;;25;;3;ROU;0;2;Sovereign country;Romania;ROU;0;Romania;ROU;0;Romania;ROU;0;Romania;ROU;Romania;;Rom.;RO;Romania;;;;Romania;1;4;3;13;22215421;271400;-99;2011;-99;2. Developed region: nonG7;3. Upper middle income;-99;;RO;ROU;642;642;RO;ROM;-99;ROU;ROU;-99;-99;Europe;Europe;Eastern Europe;Europe & Central Asia;7;7;4;-99;1
Danube;Ukraine;73,64988996;6501,834123;25River;2;River;;25;;3;UKR;0;2;Sovereign country;Ukraine;UKR;0;Ukraine;UKR;0;Ukraine;UKR;0;Ukraine;UKR;Ukraine;;Ukr.;UA;Ukraine;;;;Ukraine;5;1;6;3;45700395;339800;-99;2001;-99;6. Developing region;4. Lower middle income;-99;;UA;UKR;804;804;UA;UKR;-99;UKR;UKR;-99;-99;Europe;Europe;Eastern Europe;Europe & Central Asia;7;7;4;-99;1
Danube;Romania;27,38718187;324415,8593;25River;2;River;;25;;3;ROU;0;2;Sovereign country;Romania;ROU;0;Romania;ROU;0;Romania;ROU;0;Romania;ROU;Romania;;Rom.;RO;Romania;;;;Romania;1;4;3;13;22215421;271400;-99;2011;-99;2. Developed region: nonG7;3. Upper middle income;-99;;RO;ROU;642;642;RO;ROM;-99;ROU;ROU;-99;-99;Europe;Europe;Eastern Europe;Europe & Central Asia;7;7;4;-99;1
Danube;Bulgaria;12,40285152;2640,01264;25River;2;River;;25;;4;BGR;0;2;Sovereign country;Bulgaria;BGR;0;Bulgaria;BGR;0;Bulgaria;BGR;0;Bulgaria;BGR;Bulgaria;;Bulg.;BG;Republic of Bulgaria;;;;Bulgaria;4;5;1;8;7204687;93750;-99;2011;-99;2. Developed region: nonG7;3. Upper middle income;-99;;BG;BGR;100;100;BG;BGR;-99;BGR;BGR;-99;-99;Europe;Europe;Eastern Europe;Europe & Central Asia;8;8;5;-99;1
Danube;Romania;27,38718187;12018,78998;25River;2;River;;25;;3;ROU;0;2;Sovereign country;Romania;ROU;0;Romania;ROU;0;Romania;ROU;0;Romania;ROU;Romania;;Rom.;RO;Romania;;;;Romania;1;4;3;13;22215421;271400;-99;2011;-99;2. Developed region: nonG7;3. Upper middle income;-99;;RO;ROU;642;642;RO;ROM;-99;ROU;ROU;-99;-99;Europe;Europe;Eastern Europe;Europe & Central Asia;7;7;4;-99;1
Danube;Bulgaria;12,40285152;5706,969131;25River;2;River;;25;;4;BGR;0;2;Sovereign country;Bulgaria;BGR;0;Bulgaria;BGR;0;Bulgaria;BGR;0;Bulgaria;BGR;Bulgaria;;Bulg.;BG;Republic of Bulgaria;;;;Bulgaria;4;5;1;8;7204687;93750;-99;2011;-99;2. Developed region: nonG7;3. Upper middle income;-99;;BG;BGR;100;100;BG;BGR;-99;BGR;BGR;-99;-99;Europe;Europe;Eastern Europe;Europe & Central Asia;8;8;5;-99;1
Danube;Bulgaria;12,40285152;6,20E-08;25River;2;River;;25;;4;BGR;0;2;Sovereign country;Bulgaria;BGR;0;Bulgaria;BGR;0;Bulgaria;BGR;0;Bulgaria;BGR;Bulgaria;;Bulg.;BG;Republic of Bulgaria;;;;Bulgaria;4;5;1;8;7204687;93750;-99;2011;-99;2. Developed region: nonG7;3. Upper middle income;-99;;BG;BGR;100;100;BG;BGR;-99;BGR;BGR;-99;-99;Europe;Europe;Eastern Europe;Europe & Central Asia;8;8;5;-99;1
Danube;Romania;27,38718187;5,40E-08;25River;2;River;;25;;3;ROU;0;2;Sovereign country;Romania;ROU;0;Romania;ROU;0;Romania;ROU;0;Romania;ROU;Romania;;Rom.;RO;Romania;;;;Romania;1;4;3;13;22215421;271400;-99;2011;-99;2. Developed region: nonG7;3. Upper middle income;-99;;RO;ROU;642;642;RO;ROM;-99;ROU;ROU;-99;-99;Europe;Europe;Eastern Europe;Europe & Central Asia;7;7;4;-99;1
Danube;Romania;27,38718187;1,02E-07;25River;2;River;;25;;3;ROU;0;2;Sovereign country;Romania;ROU;0;Romania;ROU;0;Romania;ROU;0;Romania;ROU;Romania;;Rom.;RO;Romania;;;;Romania;1;4;3;13;22215421;271400;-99;2011;-99;2. Developed region: nonG7;3. Upper middle income;-99;;RO;ROU;642;642;RO;ROM;-99;ROU;ROU;-99;-99;Europe;Europe;Eastern Europe;Europe & Central Asia;7;7;4;-99;1
Danube;Bulgaria;12,40285152;1,36E-07;25River;2;River;;25;;4;BGR;0;2;Sovereign country;Bulgaria;BGR;0;Bulgaria;BGR;0;Bulgaria;BGR;0;Bulgaria;BGR;Bulgaria;;Bulg.;BG;Republic of Bulgaria;;;;Bulgaria;4;5;1;8;7204687;93750;-99;2011;-99;2. Developed region: nonG7;3. Upper middle income;-99;;BG;BGR;100;100;BG;BGR;-99;BGR;BGR;-99;-99;Europe;Europe;Eastern Europe;Europe & Central Asia;8;8;5;-99;1
Danube;Romania;27,38718187;217296,0196;25River;2;River;;25;;3;ROU;0;2;Sovereign country;Romania;ROU;0;Romania;ROU;0;Romania;ROU;0;Romania;ROU;Romania;;Rom.;RO;Romania;;;;Romania;1;4;3;13;22215421;271400;-99;2011;-99;2. Developed region: nonG7;3. Upper middle income;-99;;RO;ROU;642;642;RO;ROM;-99;ROU;ROU;-99;-99;Europe;Europe;Eastern Europe;Europe & Central Asia;7;7;4;-99;1
Danube;Bulgaria;12,40285152;9249,703489;25River;2;River;;25;;4;BGR;0;2;Sovereign country;Bulgaria;BGR;0;Bulgaria;BGR;0;Bulgaria;BGR;0;Bulgaria;BGR;Bulgaria;;Bulg.;BG;Republic of Bulgaria;;;;Bulgaria;4;5;1;8;7204687;93750;-99;2011;-99;2. Developed region: nonG7;3. Upper middle income;-99;;BG;BGR;100;100;BG;BGR;-99;BGR;BGR;-99;-99;Europe;Europe;Eastern Europe;Europe & Central Asia;8;8;5;-99;1
Danube;Bulgaria;12,40285152;1,21E-07;25River;2;River;;25;;4;BGR;0;2;Sovereign country;Bulgaria;BGR;0;Bulgaria;BGR;0;Bulgaria;BGR;0;Bulgaria;BGR;Bulgaria;;Bulg.;BG;Republic of Bulgaria;;;;Bulgaria;4;5;1;8;7204687;93750;-99;2011;-99;2. Developed region: nonG7;3. Upper middle income;-99;;BG;BGR;100;100;BG;BGR;-99;BGR;BGR;-99;-99;Europe;Europe;Eastern Europe;Europe & Central Asia;8;8;5;-99;1
Danube;Romania;27,38718187;178035,7261;25River;2;River;;25;;3;ROU;0;2;Sovereign country;Romania;ROU;0;Romania;ROU;0;Romania;ROU;0;Romania;ROU;Romania;;Rom.;RO;Romania;;;;Romania;1;4;3;13;22215421;271400;-99;2011;-99;2. Developed region: nonG7;3. Upper middle income;-99;;RO;ROU;642;642;RO;ROM;-99;ROU;ROU;-99;-99;Europe;Europe;Eastern Europe;Europe & Central Asia;7;7;4;-99;1
Danube;Romania;27,38718187;9,76E-08;25River;2;River;;25;;3;ROU;0;2;Sovereign country;Romania;ROU;0;Romania;ROU;0;Romania;ROU;0;Romania;ROU;Romania;;Rom.;RO;Romania;;;;Romania;1;4;3;13;22215421;271400;-99;2011;-99;2. Developed region: nonG7;3. Upper middle income;-99;;RO;ROU;642;642;RO;ROM;-99;ROU;ROU;-99;-99;Europe;Europe;Eastern Europe;Europe & Central Asia;7;7;4;-99;1
Danube;Bulgaria;12,40285152;1826,701429;25River;2;River;;25;;4;BGR;0;2;Sovereign country;Bulgaria;BGR;0;Bulgaria;BGR;0;Bulgaria;BGR;0;Bulgaria;BGR;Bulgaria;;Bulg.;BG;Republic of Bulgaria;;;;Bulgaria;4;5;1;8;7204687;93750;-99;2011;-99;2. Developed region: nonG7;3. Upper middle income;-99;;BG;BGR;100;100;BG;BGR;-99;BGR;BGR;-99;-99;Europe;Europe;Eastern Europe;Europe & Central Asia;8;8;5;-99;1
Danube;Romania;27,38718187;17133,14787;25River;2;River;;25;;3;ROU;0;2;Sovereign country;Romania;ROU;0;Romania;ROU;0;Romania;ROU;0;Romania;ROU;Romania;;Rom.;RO;Romania;;;;Romania;1;4;3;13;22215421;271400;-99;2011;-99;2. Developed region: nonG7;3. Upper middle income;-99;;RO;ROU;642;642;RO;ROM;-99;ROU;ROU;-99;-99;Europe;Europe;Eastern Europe;Europe & Central Asia;7;7;4;-99;1
Danube;Bulgaria;12,40285152;13677,33678;25River;2;River;;25;;4;BGR;0;2;Sovereign country;Bulgaria;BGR;0;Bulgaria;BGR;0;Bulgaria;BGR;0;Bulgaria;BGR;Bulgaria;;Bulg.;BG;Republic of Bulgaria;;;;Bulgaria;4;5;1;8;7204687;93750;-99;2011;-99;2. Developed region: nonG7;3. Upper middle income;-99;;BG;BGR;100;100;BG;BGR;-99;BGR;BGR;-99;-99;Europe;Europe;Eastern Europe;Europe & Central Asia;8;8;5;-99;1
Danube;Romania;27,38718187;17852,56045;25River;2;River;;25;;3;ROU;0;2;Sovereign country;Romania;ROU;0;Romania;ROU;0;Romania;ROU;0;Romania;ROU;Romania;;Rom.;RO;Romania;;;;Romania;1;4;3;13;22215421;271400;-99;2011;-99;2. Developed region: nonG7;3. Upper middle income;-99;;RO;ROU;642;642;RO;ROM;-99;ROU;ROU;-99;-99;Europe;Europe;Eastern Europe;Europe & Central Asia;7;7;4;-99;1
Danube;Romania;27,38718187;1525,195301;25River;2;River;;25;;3;ROU;0;2;Sovereign country;Romania;ROU;0;Romania;ROU;0;Romania;ROU;0;Romania;ROU;Romania;;Rom.;RO;Romania;;;;Romania;1;4;3;13;22215421;271400;-99;2011;-99;2. Developed region: nonG7;3. Upper middle income;-99;;RO;ROU;642;642;RO;ROM;-99;ROU;ROU;-99;-99;Europe;Europe;Eastern Europe;Europe & Central Asia;7;7;4;-99;1
Danube;Romania;27,38718187;49799,01987;25River;2;River;;25;;3;ROU;0;2;Sovereign country;Romania;ROU;0;Romania;ROU;0;Romania;ROU;0;Romania;ROU;Romania;;Rom.;RO;Romania;;;;Romania;1;4;3;13;22215421;271400;-99;2011;-99;2. Developed region: nonG7;3. Upper middle income;-99;;RO;ROU;642;642;RO;ROM;-99;ROU;ROU;-99;-99;Europe;Europe;Eastern Europe;Europe & Central Asia;7;7;4;-99;1
Danube;Bulgaria;12,40285152;52594,73378;25River;2;River;;25;;4;BGR;0;2;Sovereign country;Bulgaria;BGR;0;Bulgaria;BGR;0;Bulgaria;BGR;0;Bulgaria;BGR;Bulgaria;;Bulg.;BG;Republic of Bulgaria;;;;Bulgaria;4;5;1;8;7204687;93750;-99;2011;-99;2. Developed region: nonG7;3. Upper middle income;-99;;BG;BGR;100;100;BG;BGR;-99;BGR;BGR;-99;-99;Europe;Europe;Eastern Europe;Europe & Central Asia;8;8;5;-99;1
Danube;Romania;27,38718187;14754,51939;25River;2;River;;25;;3;ROU;0;2;Sovereign country;Romania;ROU;0;Romania;ROU;0;Romania;ROU;0;Romania;ROU;Romania;;Rom.;RO;Romania;;;;Romania;1;4;3;13;22215421;271400;-99;2011;-99;2. Developed region: nonG7;3. Upper middle income;-99;;RO;ROU;642;642;RO;ROM;-99;ROU;ROU;-99;-99;Europe;Europe;Eastern Europe;Europe & Central Asia;7;7;4;-99;1
Danube;Bulgaria;12,40285152;20264,85225;25River;2;River;;25;;4;BGR;0;2;Sovereign country;Bulgaria;BGR;0;Bulgaria;BGR;0;Bulgaria;BGR;0;Bulgaria;BGR;Bulgaria;;Bulg.;BG;Republic of Bulgaria;;;;Bulgaria;4;5;1;8;7204687;93750;-99;2011;-99;2. Developed region: nonG7;3. Upper middle income;-99;;BG;BGR;100;100;BG;BGR;-99;BGR;BGR;-99;-99;Europe;Europe;Eastern Europe;Europe & Central Asia;8;8;5;-99;1
Danube;Bulgaria;12,40285152;5,62E-08;25River;2;River;;25;;4;BGR;0;2;Sovereign country;Bulgaria;BGR;0;Bulgaria;BGR;0;Bulgaria;BGR;0;Bulgaria;BGR;Bulgaria;;Bulg.;BG;Republic of Bulgaria;;;;Bulgaria;4;5;1;8;7204687;93750;-99;2011;-99;2. Developed region: nonG7;3. Upper middle income;-99;;BG;BGR;100;100;BG;BGR;-99;BGR;BGR;-99;-99;Europe;Europe;Eastern Europe;Europe & Central Asia;8;8;5;-99;1
Danube;Bulgaria;12,40285152;1,99E-07;25River;2;River;;25;;4;BGR;0;2;Sovereign country;Bulgaria;BGR;0;Bulgaria;BGR;0;Bulgaria;BGR;0;Bulgaria;BGR;Bulgaria;;Bulg.;BG;Republic of Bulgaria;;;;Bulgaria;4;5;1;8;7204687;93750;-99;2011;-99;2. Developed region: nonG7;3. Upper middle income;-99;;BG;BGR;100;100;BG;BGR;-99;BGR;BGR;-99;-99;Europe;Europe;Eastern Europe;Europe & Central Asia;8;8;5;-99;1
Danube;Romania;27,38718187;2,99E-06;25River;2;River;;25;;3;ROU;0;2;Sovereign country;Romania;ROU;0;Romania;ROU;0;Romania;ROU;0;Romania;ROU;Romania;;Rom.;RO;Romania;;;;Romania;1;4;3;13;22215421;271400;-99;2011;-99;2. Developed region: nonG7;3. Upper middle income;-99;;RO;ROU;642;642;RO;ROM;-99;ROU;ROU;-99;-99;Europe;Europe;Eastern Europe;Europe & Central Asia;7;7;4;-99;1
Danube;Romania;27,38718187;8791,420226;25River;2;River;;25;;3;ROU;0;2;Sovereign country;Romania;ROU;0;Romania;ROU;0;Romania;ROU;0;Romania;ROU;Romania;;Rom.;RO;Romania;;;;Romania;1;4;3;13;22215421;271400;-99;2011;-99;2. Developed region: nonG7;3. Upper middle income;-99;;RO;ROU;642;642;RO;ROM;-99;ROU;ROU;-99;-99;Europe;Europe;Eastern Europe;Europe & Central Asia;7;7;4;-99;1
Danube;Republic of Serbia;8,737883705;12203,11697;25River;2;River;;25;;5;SRB;0;2;Sovereign country;Republic of Serbia;SRB;0;Republic of Serbia;SRB;0;Republic of Serbia;SRB;0;Serbia;SRB;Serbia;;Serb.;RS;Republic of Serbia;;;;Serbia;3;3;2;10;7379339;80340;-99;2011;-99;6. Developing region;3. Upper middle income;-99;;RS;SRB;688;688;YF;SRB;-99;SRB;SRB;-99;-99;Europe;Europe;Southern Europe;Europe & Central Asia;6;6;5;-99;1
Danube;Romania;27,38718187;11675,59845;25River;2;River;;25;;3;ROU;0;2;Sovereign country;Romania;ROU;0;Romania;ROU;0;Romania;ROU;0;Romania;ROU;Romania;;Rom.;RO;Romania;;;;Romania;1;4;3;13;22215421;271400;-99;2011;-99;2. Developed region: nonG7;3. Upper middle income;-99;;RO;ROU;642;642;RO;ROM;-99;ROU;ROU;-99;-99;Europe;Europe;Eastern Europe;Europe & Central Asia;7;7;4;-99;1
Danube;Republic of Serbia;8,737883705;54882,12297;25River;2;River;;25;;5;SRB;0;2;Sovereign country;Republic of Serbia;SRB;0;Republic of Serbia;SRB;0;Republic of Serbia;SRB;0;Serbia;SRB;Serbia;;Serb.;RS;Republic of Serbia;;;;Serbia;3;3;2;10;7379339;80340;-99;2011;-99;6. Developing region;3. Upper middle income;-99;;RS;SRB;688;688;YF;SRB;-99;SRB;SRB;-99;-99;Europe;Europe;Southern Europe;Europe & Central Asia;6;6;5;-99;1
Danube;;;1,26E-07;25River;2;River;;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Danube;;;2,64E-07;25River;2;River;;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Danube;;;4,03E-06;25River;2;River;;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Danube;;;2,90E-07;25River;2;River;;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Danube;Romania;27,38718187;5,47E-08;25River;2;River;;25;;3;ROU;0;2;Sovereign country;Romania;ROU;0;Romania;ROU;0;Romania;ROU;0;Romania;ROU;Romania;;Rom.;RO;Romania;;;;Romania;1;4;3;13;22215421;271400;-99;2011;-99;2. Developed region: nonG7;3. Upper middle income;-99;;RO;ROU;642;642;RO;ROM;-99;ROU;ROU;-99;-99;Europe;Europe;Eastern Europe;Europe & Central Asia;7;7;4;-99;1
Danube;Romania;27,38718187;5403,110681;25River;2;River;;25;;3;ROU;0;2;Sovereign country;Romania;ROU;0;Romania;ROU;0;Romania;ROU;0;Romania;ROU;Romania;;Rom.;RO;Romania;;;;Romania;1;4;3;13;22215421;271400;-99;2011;-99;2. Developed region: nonG7;3. Upper middle income;-99;;RO;ROU;642;642;RO;ROM;-99;ROU;ROU;-99;-99;Europe;Europe;Eastern Europe;Europe & Central Asia;7;7;4;-99;1
Danube;Republic of Serbia;8,737883705;13080,65075;25River;2;River;;25;;5;SRB;0;2;Sovereign country;Republic of Serbia;SRB;0;Republic of Serbia;SRB;0;Republic of Serbia;SRB;0;Serbia;SRB;Serbia;;Serb.;RS;Republic of Serbia;;;;Serbia;3;3;2;10;7379339;80340;-99;2011;-99;6. Developing region;3. Upper middle income;-99;;RS;SRB;688;688;YF;SRB;-99;SRB;SRB;-99;-99;Europe;Europe;Southern Europe;Europe & Central Asia;6;6;5;-99;1
Danube;Romania;27,38718187;264,6706481;25River;2;River;;25;;3;ROU;0;2;Sovereign country;Romania;ROU;0;Romania;ROU;0;Romania;ROU;0;Romania;ROU;Romania;;Rom.;RO;Romania;;;;Romania;1;4;3;13;22215421;271400;-99;2011;-99;2. Developed region: nonG7;3. Upper middle income;-99;;RO;ROU;642;642;RO;ROM;-99;ROU;ROU;-99;-99;Europe;Europe;Eastern Europe;Europe & Central Asia;7;7;4;-99;1
Danube;Romania;27,38718187;1,07E-07;25River;2;River;;25;;3;ROU;0;2;Sovereign country;Romania;ROU;0;Romania;ROU;0;Romania;ROU;0;Romania;ROU;Romania;;Rom.;RO;Romania;;;;Romania;1;4;3;13;22215421;271400;-99;2011;-99;2. Developed region: nonG7;3. Upper middle income;-99;;RO;ROU;642;642;RO;ROM;-99;ROU;ROU;-99;-99;Europe;Europe;Eastern Europe;Europe & Central Asia;7;7;4;-99;1
Danube;Romania;27,38718187;6,94E-07;25River;2;River;;25;;3;ROU;0;2;Sovereign country;Romania;ROU;0;Romania;ROU;0;Romania;ROU;0;Romania;ROU;Romania;;Rom.;RO;Romania;;;;Romania;1;4;3;13;22215421;271400;-99;2011;-99;2. Developed region: nonG7;3. Upper middle income;-99;;RO;ROU;642;642;RO;ROM;-99;ROU;ROU;-99;-99;Europe;Europe;Eastern Europe;Europe & Central Asia;7;7;4;-99;1
Danube;Romania;27,38718187;2,17E-06;25River;2;River;;25;;3;ROU;0;2;Sovereign country;Romania;ROU;0;Romania;ROU;0;Romania;ROU;0;Romania;ROU;Romania;;Rom.;RO;Romania;;;;Romania;1;4;3;13;22215421;271400;-99;2011;-99;2. Developed region: nonG7;3. Upper middle income;-99;;RO;ROU;642;642;RO;ROM;-99;ROU;ROU;-99;-99;Europe;Europe;Eastern Europe;Europe & Central Asia;7;7;4;-99;1
Danube;Romania;27,38718187;2,19E-07;25River;2;River;;25;;3;ROU;0;2;Sovereign country;Romania;ROU;0;Romania;ROU;0;Romania;ROU;0;Romania;ROU;Romania;;Rom.;RO;Romania;;;;Romania;1;4;3;13;22215421;271400;-99;2011;-99;2. Developed region: nonG7;3. Upper middle income;-99;;RO;ROU;642;642;RO;ROM;-99;ROU;ROU;-99;-99;Europe;Europe;Eastern Europe;Europe & Central Asia;7;7;4;-99;1
Danube;Romania;27,38718187;7,59E-08;25River;2;River;;25;;3;ROU;0;2;Sovereign country;Romania;ROU;0;Romania;ROU;0;Romania;ROU;0;Romania;ROU;Romania;;Rom.;RO;Romania;;;;Romania;1;4;3;13;22215421;271400;-99;2011;-99;2. Developed region: nonG7;3. Upper middle income;-99;;RO;ROU;642;642;RO;ROM;-99;ROU;ROU;-99;-99;Europe;Europe;Eastern Europe;Europe & Central Asia;7;7;4;-99;1
Danube;Republic of Serbia;8,737883705;8138,97742;25River;2;River;;25;;5;SRB;0;2;Sovereign country;Republic of Serbia;SRB;0;Republic of Serbia;SRB;0;Republic of Serbia;SRB;0;Serbia;SRB;Serbia;;Serb.;RS;Republic of Serbia;;;;Serbia;3;3;2;10;7379339;80340;-99;2011;-99;6. Developing region;3. Upper middle income;-99;;RS;SRB;688;688;YF;SRB;-99;SRB;SRB;-99;-99;Europe;Europe;Southern Europe;Europe & Central Asia;6;6;5;-99;1
Danube;Romania;27,38718187;1042,811635;25River;2;River;;25;;3;ROU;0;2;Sovereign country;Romania;ROU;0;Romania;ROU;0;Romania;ROU;0;Romania;ROU;Romania;;Rom.;RO;Romania;;;;Romania;1;4;3;13;22215421;271400;-99;2011;-99;2. Developed region: nonG7;3. Upper middle income;-99;;RO;ROU;642;642;RO;ROM;-99;ROU;ROU;-99;-99;Europe;Europe;Eastern Europe;Europe & Central Asia;7;7;4;-99;1
Danube;Romania;27,38718187;4,63E-07;25River;2;River;;25;;3;ROU;0;2;Sovereign country;Romania;ROU;0;Romania;ROU;0;Romania;ROU;0;Romania;ROU;Romania;;Rom.;RO;Romania;;;;Romania;1;4;3;13;22215421;271400;-99;2011;-99;2. Developed region: nonG7;3. Upper middle income;-99;;RO;ROU;642;642;RO;ROM;-99;ROU;ROU;-99;-99;Europe;Europe;Eastern Europe;Europe & Central Asia;7;7;4;-99;1
Danube;Republic of Serbia;8,737883705;954,0900645;25River;2;River;;25;;5;SRB;0;2;Sovereign country;Republic of Serbia;SRB;0;Republic of Serbia;SRB;0;Republic of Serbia;SRB;0;Serbia;SRB;Serbia;;Serb.;RS;Republic of Serbia;;;;Serbia;3;3;2;10;7379339;80340;-99;2011;-99;6. Developing region;3. Upper middle income;-99;;RS;SRB;688;688;YF;SRB;-99;SRB;SRB;-99;-99;Europe;Europe;Southern Europe;Europe & Central Asia;6;6;5;-99;1
Danube;Romania;27,38718187;13049,43759;25River;2;River;;25;;3;ROU;0;2;Sovereign country;Romania;ROU;0;Romania;ROU;0;Romania;ROU;0;Romania;ROU;Romania;;Rom.;RO;Romania;;;;Romania;1;4;3;13;22215421;271400;-99;2011;-99;2. Developed region: nonG7;3. Upper middle income;-99;;RO;ROU;642;642;RO;ROM;-99;ROU;ROU;-99;-99;Europe;Europe;Eastern Europe;Europe & Central Asia;7;7;4;-99;1
Danube;Republic of Serbia;8,737883705;16517,37934;25River;2;River;;25;;5;SRB;0;2;Sovereign country;Republic of Serbia;SRB;0;Republic of Serbia;SRB;0;Republic of Serbia;SRB;0;Serbia;SRB;Serbia;;Serb.;RS;Republic of Serbia;;;;Serbia;3;3;2;10;7379339;80340;-99;2011;-99;6. Developing region;3. Upper middle income;-99;;RS;SRB;688;688;YF;SRB;-99;SRB;SRB;-99;-99;Europe;Europe;Southern Europe;Europe & Central Asia;6;6;5;-99;1
Danube;Romania;27,38718187;61990,68822;25River;2;River;;25;;3;ROU;0;2;Sovereign country;Romania;ROU;0;Romania;ROU;0;Romania;ROU;0;Romania;ROU;Romania;;Rom.;RO;Romania;;;;Romania;1;4;3;13;22215421;271400;-99;2011;-99;2. Developed region: nonG7;3. Upper middle income;-99;;RO;ROU;642;642;RO;ROM;-99;ROU;ROU;-99;-99;Europe;Europe;Eastern Europe;Europe & Central Asia;7;7;4;-99;1
Danube;Republic of Serbia;8,737883705;8849,029768;25River;2;River;;25;;5;SRB;0;2;Sovereign country;Republic of Serbia;SRB;0;Republic of Serbia;SRB;0;Republic of Serbia;SRB;0;Serbia;SRB;Serbia;;Serb.;RS;Republic of Serbia;;;;Serbia;3;3;2;10;7379339;80340;-99;2011;-99;6. Developing region;3. Upper middle income;-99;;RS;SRB;688;688;YF;SRB;-99;SRB;SRB;-99;-99;Europe;Europe;Southern Europe;Europe & Central Asia;6;6;5;-99;1
Danube;Romania;27,38718187;956,4175178;25River;2;River;;25;;3;ROU;0;2;Sovereign country;Romania;ROU;0;Romania;ROU;0;Romania;ROU;0;Romania;ROU;Romania;;Rom.;RO;Romania;;;;Romania;1;4;3;13;22215421;271400;-99;2011;-99;2. Developed region: nonG7;3. Upper middle income;-99;;RO;ROU;642;642;RO;ROM;-99;ROU;ROU;-99;-99;Europe;Europe;Eastern Europe;Europe & Central Asia;7;7;4;-99;1
Danube;Romania;27,38718187;6,37E-07;25River;2;River;;25;;3;ROU;0;2;Sovereign country;Romania;ROU;0;Romania;ROU;0;Romania;ROU;0;Romania;ROU;Romania;;Rom.;RO;Romania;;;;Romania;1;4;3;13;22215421;271400;-99;2011;-99;2. Developed region: nonG7;3. Upper middle income;-99;;RO;ROU;642;642;RO;ROM;-99;ROU;ROU;-99;-99;Europe;Europe;Eastern Europe;Europe & Central Asia;7;7;4;-99;1
Danube;Romania;27,38718187;8,61E-08;25River;2;River;;25;;3;ROU;0;2;Sovereign country;Romania;ROU;0;Romania;ROU;0;Romania;ROU;0;Romania;ROU;Romania;;Rom.;RO;Romania;;;;Romania;1;4;3;13;22215421;271400;-99;2011;-99;2. Developed region: nonG7;3. Upper middle income;-99;;RO;ROU;642;642;RO;ROM;-99;ROU;ROU;-99;-99;Europe;Europe;Eastern Europe;Europe & Central Asia;7;7;4;-99;1
Danube;Republic of Serbia;8,737883705;1,02E-07;25River;2;River;;25;;5;SRB;0;2;Sovereign country;Republic of Serbia;SRB;0;Republic of Serbia;SRB;0;Republic of Serbia;SRB;0;Serbia;SRB;Serbia;;Serb.;RS;Republic of Serbia;;;;Serbia;3;3;2;10;7379339;80340;-99;2011;-99;6. Developing region;3. Upper middle income;-99;;RS;SRB;688;688;YF;SRB;-99;SRB;SRB;-99;-99;Europe;Europe;Southern Europe;Europe & Central Asia;6;6;5;-99;1
